Time,tri_X,tri_Y,slide_tri_X,slide_tri_Y,Gradient_X,Gradient_Y,slide_grad_X,slide_grad_Y,Nelder_X,Nelder_Y,slide_nelder_X,slide_nelder_Y
2025/8/13 16:29,,,,,,,,,,,1.149372321,0.064305767
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.106971115,0.483440984,,,,,,,,
2025/8/13 16:29,,,,,1.146148343,0.074687241,,,,,,
2025/8/13 16:29,,,,,,,1.15519073,0.090670692,,,,
2025/8/13 16:29,,,,,,,,,1.140124094,0.049273414,,
2025/8/13 16:29,,,,,,,,,,,1.149122369,0.063899487
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.106899507,0.482391083,,,,,,,,
2025/8/13 16:29,,,,,1.145642926,0.085581396,,,,,,
2025/8/13 16:29,,,,,,,1.154939472,0.090536764,,,,
2025/8/13 16:29,,,,,,,,,1.140336753,0.061570976,,
2025/8/13 16:29,,,,,,,,,,,1.148891168,0.06383821
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.106831571,0.481395023,,,,,,,,
2025/8/13 16:29,,,,,1.145642926,0.085581396,,,,,,
2025/8/13 16:29,,,,,,,1.154701099,0.090409703,,,,
2025/8/13 16:29,,,,,,,,,1.140336753,0.061570976,,
2025/8/13 16:29,,,,,,,,,,,1.148671824,0.063780076
2025/8/13 16:29,1.10425,0.443544741,,,,,,,,,,
2025/8/13 16:29,,,1.106767031,0.480448766,,,,,,,,
2025/8/13 16:29,,,,,1.145642926,0.085581396,,,,,,
